"","Symbol","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_type","EntrezID"
"ENSMUSG00000055485.6","Soga1",2316.61308908004,-0.21786514302788,0.171230019160292,-1.27235366845303,0.203247487947238,0.49759053546625,"protein_coding",320706
"ENSMUSG00000087153.8","Gm6483",282.314090831176,-0.238027988949721,0.187077141678921,-1.27235207259178,0.203248054707601,0.49759053546625,"unprocessed_pseudogene",NA
"ENSMUSG00000105144.1","Rpl21-ps11",42.8580804370302,0.609838073556375,0.479329329808325,1.2722736449285,0.203275909230499,0.497599193046354,"processed_pseudogene",NA
"ENSMUSG00000007207.10","Stx1a",15436.0356130154,0.223682249640856,0.175854720950554,1.27197182101099,0.203383131537916,0.497802109752254,"protein_coding",20907
"ENSMUSG00000031479.9","Vps36",2433.56179785348,-0.15925751787628,0.125238399347493,-1.27163488759063,0.203502875056398,0.498003736156882,"protein_coding",70160
"ENSMUSG00000086228.1","Ubap1l",112.949443546878,-0.363528332793244,0.285899813376699,-1.27152350503378,0.203542470836735,0.498003736156882,"protein_coding",208080
"ENSMUSG00000098055.1","Gm26947",53.7807029898871,-0.539025050638406,0.423929655796708,-1.27149644585584,0.203552091046614,0.498003736156882,"antisense",NA
"ENSMUSG00000085576.2","Dpy19l2",25.2154642203788,-0.750374736473745,0.590212418801077,-1.27136385574199,0.203599234910128,0.498003736156882,"protein_coding",320752
"ENSMUSG00000031344.11","Gabrq",180.749951346098,0.517066833071869,0.406705241906712,1.27135522189918,0.203602305042872,0.498003736156882,"protein_coding",57249
"ENSMUSG00000044763.8","Trmt10c",1558.87388552376,0.196550726839776,0.154602535071406,1.27132926215599,0.203611536344857,0.498003736156882,"protein_coding",52575
"ENSMUSG00000016933.17","Plcg1",9697.48489057098,-0.148994286235184,0.117211077772123,-1.27116215520902,0.203670966979647,0.498032484969117,"protein_coding",18803
"ENSMUSG00000020798.14","Spns3",35.3301626809013,-0.778851613161283,0.6127096660818,-1.27115933741007,0.203671969222049,0.498032484969117,"protein_coding",77577
"ENSMUSG00000038546.8","Ranbp9",10189.1983287214,0.197582116596907,0.155445005892002,1.27107407190798,0.203702298385853,0.498047129832873,"protein_coding",56705
"ENSMUSG00000022434.7","Fam118a",1963.35104528498,0.211499356017689,0.166414396665668,1.27091982578045,0.203757172492051,0.498066646940139,"protein_coding",73225
"ENSMUSG00000073388.2",NA,86.2947359558205,-0.467816351277874,0.368106256620612,-1.27087313204792,0.203773786225439,0.498066646940139,"protein_coding",NA
"ENSMUSG00000060314.13","Zfp941",5267.20011187141,-0.204525135866509,0.160936159257836,-1.27084638287434,0.203783304084784,0.498066646940139,"protein_coding",407812
"ENSMUSG00000064317.4","Gm10146",154.60549461843,0.401121188721435,0.31573254824382,1.27044611318208,0.20392576622165,0.498355312125571,"protein_coding",NA
"ENSMUSG00000028969.10","Cdk5",5497.55204021182,0.144966422551767,0.11414051770532,1.27006978298479,0.20405977401612,0.498623250049898,"protein_coding",12568
"ENSMUSG00000103770.1","Pcdha9",754.320211680718,-0.189684277412503,0.149358341948839,-1.26999453085437,0.20408657830807,0.49862920183161,"protein_coding",192161
"ENSMUSG00000106209.1","Gm42918",123.826261365754,-0.337613458025883,0.265914172963568,-1.26963318375715,0.204215323348664,0.498857150210341,"antisense",NA
"ENSMUSG00000058388.14","Phtf1",5768.61921863924,-0.174604036493803,0.137529162065928,-1.26957827613392,0.204234891659977,0.498857150210341,"protein_coding",18685
"ENSMUSG00000020063.16","Sirt1",2536.77162164057,0.187890435730898,0.148006904181433,1.26947075050346,0.204273216246833,0.498857150210341,"protein_coding",93759
"ENSMUSG00000040860.16","Crocc",3061.09500890263,-0.250598335544139,0.197405611606659,-1.26945902654211,0.20427739525034,0.498857150210341,"protein_coding",230872
"ENSMUSG00000022607.14","Ptk2",23545.9410065004,0.174209061433797,0.13726620581816,1.26913292602097,0.204393658637157,0.499081508715215,"protein_coding",14083
"ENSMUSG00000105078.2","Vamp9",23.0683740447166,-0.864141405387738,0.681012384699685,-1.26890703429543,0.204474223175966,0.499218655843767,"protein_coding",102639650
"ENSMUSG00000035215.8","Lsm7",522.775029251594,0.23970335477558,0.188924535579157,1.26877831955896,0.204520139761339,0.49926699415493,"protein_coding",66094
"ENSMUSG00000039542.15","Ncam1",32644.4810308489,0.158508609265419,0.124936365593625,1.26871474540081,0.204542821425119,0.49926699415493,"protein_coding",17967
"ENSMUSG00000026890.19","Lhx6",1102.02749437875,0.248580302760744,0.195974140380768,1.26843420401164,0.204642933401114,0.499451777582728,"protein_coding",16874
"ENSMUSG00000036478.7","Btg1",4440.89580258691,0.348764054077256,0.274977598998216,1.26833624028959,0.204677900421362,0.499477543043757,"protein_coding",12226
"ENSMUSG00000046157.13","Tmem229b",2107.79501181367,-0.159603069569638,0.125844095979174,-1.26826028927135,0.204705013251128,0.499480848537173,"protein_coding",268567
"ENSMUSG00000074165.10","Zfp788",5904.83563971474,-0.166704723243951,0.131450315095027,-1.26819569145527,0.204728075294755,0.499480848537173,"protein_coding",67607
"ENSMUSG00000036450.4","Hif1an",4754.63167548635,-0.149936844016269,0.118245171190409,-1.26801663447911,0.204792010239989,0.499577266753773,"protein_coding",319594
"ENSMUSG00000028944.14","Prkag2",7093.26186506661,0.244663947760985,0.192990249900107,1.26775289367015,0.204886209243047,0.499747480454312,"protein_coding",108099
"ENSMUSG00000096631.1","Gm22171",24.0999980479364,-0.774486197357179,0.610962372206293,-1.2676495846387,0.204923116206082,0.499751545254008,"miRNA",NA
"ENSMUSG00000015126.9","Tsr3",1297.49132821447,0.180759146092635,0.142598221824515,1.26761150160121,0.204936722521082,0.499751545254008,"protein_coding",68327
"ENSMUSG00000104862.1","Gm6520",39.5166947212052,-1.44538552104032,1.14041396563604,-1.26742179997261,0.205004508941109,0.499857276209838,"processed_pseudogene",NA
"ENSMUSG00000028270.12","Gbp2",1565.325524559,-1.65608245467506,1.30684886600819,-1.26723334101641,0.205071867454964,0.499912627905217,"protein_coding",14469
"ENSMUSG00000102841.1","Gm38036",335.190717289788,-0.519386157878153,0.409878460326687,-1.26717114498816,0.20509410092979,0.499912627905217,"TEC",NA
"ENSMUSG00000031494.7","Cd209a",34.4971629926701,-0.8841116364879,0.697745612315803,-1.26709737887645,0.20512047268249,0.499912627905217,"protein_coding",170786
"ENSMUSG00000025498.15","Irf7",462.405002335557,-1.41691213397832,1.11836068609574,-1.26695452691997,0.205171549978319,0.499912627905217,"protein_coding",54123
"ENSMUSG00000080845.1","Gm9115",68.5566130038039,0.468427557030942,0.369736088662972,1.26692408827295,0.205182434634715,0.499912627905217,"processed_pseudogene",NA
"ENSMUSG00000000711.2","Rab5b",12815.7286785631,0.199536266983689,0.157496861897645,1.26692217596923,0.205183118475738,0.499912627905217,"protein_coding",19344
"ENSMUSG00000041958.10","Pigs",2619.29741155387,0.157324532368456,0.124182670871393,1.26687992184824,0.205198228998921,0.499912627905217,"protein_coding",276846
"ENSMUSG00000053291.15","Rab4b",64.0940960006193,-0.48940997372525,0.386378678169616,-1.26665885406442,0.205277298377433,0.499990208536077,"protein_coding",19342
"ENSMUSG00000057778.14","Cyb5d2",1190.53136137125,-0.203318114018181,0.160515873363572,-1.26665425516927,0.205278943500713,0.499990208536077,"protein_coding",192986
"ENSMUSG00000044387.5","2410080I02Rik",33.0332349080786,-0.69547992877548,0.549103311250491,-1.2665739115498,0.20530768568011,0.500000697975055,"lincRNA",NA
"ENSMUSG00000104399.1","Gm37963",377.014300864518,-0.257742342726381,0.203563246426369,-1.26615362670397,0.205458086331067,0.500237707774544,"sense_intronic",NA
"ENSMUSG00000100120.1","Gm553",82.6869910487394,0.479708234610903,0.378889756486966,1.2660892156566,0.20548114316209,0.500237707774544,"lincRNA",NA
"ENSMUSG00000062110.14","Scfd2",2028.05848177784,-0.144032986140184,0.113769834310833,-1.26600330406272,0.205511899339664,0.500237707774544,"protein_coding",212986
"ENSMUSG00000075036.1","Gm10805",52.7338922384371,-0.521190349306989,0.411700559152952,-1.26594520633954,0.205532700103631,0.500237707774544,"pseudogene",NA
"ENSMUSG00000109957.1","Gm45353",55.9949126817418,-0.722269045470137,0.570549414401573,-1.26591847654019,0.205542270704186,0.500237707774544,"lincRNA",NA
"ENSMUSG00000034152.5","Exoc3",13494.3815932642,0.133638161410675,0.105568694879222,1.2658881647023,0.205553124244952,0.500237707774544,"protein_coding",211446
"ENSMUSG00000105753.1","Gm43847",191.666744728099,0.400589528163001,0.316465447802951,1.26582390255896,0.205576135503672,0.500237707774544,"sense_intronic",NA
"ENSMUSG00000020170.3","Frs2",4638.99478357441,-0.169285145139094,0.133779977912552,-1.26539970913847,0.205728079432262,0.500422206739815,"protein_coding",327826
"ENSMUSG00000017491.8","Rarb",950.333837869196,-0.2153424402214,0.170180596363162,-1.26537598776457,0.205736578716374,0.500422206739815,"protein_coding",218772
"ENSMUSG00000097440.1","Gm6277",275.682954745798,-0.388074021086265,0.306694026581445,-1.2653458739054,0.205747368772792,0.500422206739815,"lincRNA",NA
"ENSMUSG00000098097.7","6530403H02Rik",670.859059214639,0.54621595347022,0.43169149695359,1.26529236115332,0.205766543869583,0.500422206739815,"lincRNA",NA
"ENSMUSG00000025228.4","Actr1a",15321.7671861162,0.142460438257563,0.112598815484792,1.26520370258072,0.205798315541927,0.500422206739815,"protein_coding",54130
"ENSMUSG00000020850.14","Prpf8",30505.7202501626,0.121086306535539,0.0957092744456528,1.26514705327012,0.205818618246288,0.500422206739815,"protein_coding",192159
"ENSMUSG00000015879.8","Fam184b",882.092659140603,-0.277982949984892,0.219735906552929,-1.26507749391396,0.205843549808228,0.500422206739815,"protein_coding",58227
"ENSMUSG00000000263.15","Glra1",65.4085977963551,-0.44122856996707,0.348779042363961,-1.26506617764789,0.205847606007674,0.500422206739815,"protein_coding",14654
"ENSMUSG00000026616.15","Cr2",126.037683534544,0.348533566524054,0.275550990740192,1.26486050943897,0.205921335785022,0.500541978241045,"protein_coding",12902
"ENSMUSG00000010086.17","Rnf112",17496.902903702,-0.320029288076275,0.253068914767982,-1.26459343443932,0.206017107846527,0.500715294067661,"protein_coding",22671
"ENSMUSG00000035770.8","Dync1li2",32461.0845480155,0.143690679886746,0.113646340634443,1.26436697463885,0.206098340800556,0.500853236278025,"protein_coding",234663
"ENSMUSG00000018697.14","Aatf",1690.63521483542,-0.178068595043799,0.140887267987653,-1.26390835443984,0.206262922820847,0.50109279038228,"protein_coding",56321
"ENSMUSG00000006050.11","Sra1",4473.01904439706,0.137907908628942,0.109119802341849,1.26382110001359,0.206294246048302,0.50109279038228,"protein_coding",24068
"ENSMUSG00000020520.14","Galnt10",668.742303199678,-0.234555827226304,0.18559620217085,-1.263796481193,0.206303084516077,0.50109279038228,"protein_coding",171212
"ENSMUSG00000004043.14","Stat5a",154.548791550903,-0.467179695382933,0.369672199557339,-1.26376745652596,0.20631350509164,0.50109279038228,"protein_coding",20850
"ENSMUSG00000042078.14","Svop",16152.4545664392,0.140959300533743,0.111540393729643,1.26375114718894,0.206319360715996,0.50109279038228,"protein_coding",68666
"ENSMUSG00000002326.5","Gmpr2",1097.66077598213,-0.199550691708724,0.1579197882379,-1.26362056291583,0.206366249404681,0.50114498095403,"protein_coding",105446
"ENSMUSG00000020029.5","Nudt4",15981.1706546189,0.212291756154809,0.168011502671878,1.26355489224693,0.206389832592103,0.50114498095403,"protein_coding",71207
"ENSMUSG00000060257.2","Scrt2",385.138816298762,0.366415432519979,0.290020937082827,1.26341027722193,0.20644177261975,0.501211622133997,"protein_coding",545474
"ENSMUSG00000027223.15","Mapk8ip1",16070.0970829912,0.164210275353833,0.129988541045564,1.26326731597267,0.206493128004765,0.501276828239826,"protein_coding",19099
"ENSMUSG00000021591.7","Glrx",1036.63590959573,-0.21078718548132,0.166898593772778,-1.26296561712373,0.206601536491462,0.501456744248497,"protein_coding",93692
"ENSMUSG00000038668.14","Lpar1",2360.5862643651,0.193756400909872,0.153423606870763,1.26288518997655,0.206630443096895,0.501456744248497,"protein_coding",14745
"ENSMUSG00000020641.15","Rsad2",493.222802010243,-0.858608587177305,0.679894033322032,-1.26285648218158,0.206640761778092,0.501456744248497,"protein_coding",58185
"ENSMUSG00000036959.15","Bcorl1",2091.48463174937,0.306771647533972,0.242945947747779,1.26271563851089,0.206691391808546,0.501520130343468,"protein_coding",320376
"ENSMUSG00000025766.14","D3Ertd751e",2088.18598897324,-0.213919234720383,0.169431956667966,-1.26256722124504,0.206744754115177,0.501590130270899,"protein_coding",73852
"ENSMUSG00000034685.4","Fam171a2",2681.60721479929,0.185892032469789,0.147259269712232,1.26234520131093,0.206824598374354,0.501724354704924,"protein_coding",217219
"ENSMUSG00000055239.10","Kcmf1",5273.34525177959,0.132155348606354,0.104700689545651,1.26222042261462,0.206869481927938,0.501773748128198,"protein_coding",74287
"ENSMUSG00000106010.1","Gm42616",1568.47360498196,-0.234481592560896,0.185834113937464,-1.26177905440872,0.207028301127137,0.502008300765961,"TEC",NA
"ENSMUSG00000100815.1","Gm29112",59.7720228612778,-0.485383372762502,0.384686793219645,-1.26176250736365,0.207034257033754,0.502008300765961,"sense_intronic",NA
"ENSMUSG00000104459.1","Gm37824",25.3611699919857,-1.02862802023788,0.815241007061394,-1.26174715369834,0.207039783509136,0.502008300765961,"TEC",NA
"ENSMUSG00000106310.1","Gm43523",112.460268396188,0.570412100858801,0.452231597831741,1.26132738975712,0.207190916928143,0.502278506824068,"TEC",NA
"ENSMUSG00000105922.1","Gm42769",918.90754544316,-0.320643545981845,0.254216457582114,-1.26130129037092,0.207200316494084,0.502278506824068,"TEC",NA
"ENSMUSG00000109608.1","Gm45597",46.4342120365181,0.507081372719037,0.402102448309063,1.2610750689319,0.207281802000955,0.502366438008228,"TEC",NA
"ENSMUSG00000061374.14","Fiz1",995.920272244647,-0.160079406749032,0.126939927275921,-1.26106427019671,0.207285692312749,0.502366438008228,"protein_coding",23877
"ENSMUSG00000026496.11","Parp1",9349.55250633847,0.179822502215069,0.142605047445585,1.26098273122966,0.207315068945154,0.502378131306932,"protein_coding",11545
"ENSMUSG00000071035.5","Gm5499",163.465082735424,0.327980768902982,0.26015351595014,1.26072010868322,0.207409706398847,0.502547946990315,"processed_pseudogene",NA
"ENSMUSG00000087768.1","Gm22755",33.086353798469,-0.694718300788648,0.55118401860517,-1.26041081986867,0.207521200481612,0.502748951303532,"snRNA",NA
"ENSMUSG00000020228.11","Helb",686.143412735703,-0.27137143146181,0.215313714015119,-1.26035367836697,0.207541803912664,0.502748951303532,"protein_coding",117599
"ENSMUSG00000036915.17","Kirrel2",620.48258252082,0.267725748026679,0.212464836264695,1.26009438895168,0.207635314177341,0.502915932610885,"protein_coding",243911
"ENSMUSG00000044456.16","Rin3",225.178082760913,-0.361195032864176,0.286664051819309,-1.25999416589509,0.207671466858915,0.502916457139887,"protein_coding",217835
"ENSMUSG00000022021.13","Diaph3",353.164622458402,0.261675487279501,0.207692212038217,1.25991959309168,0.207698369887135,0.502916457139887,"protein_coding",56419
"ENSMUSG00000064647.1","Gm23301",55.6251937828717,-0.464569335079357,0.368738189986928,-1.25988939495479,0.207709264944247,0.502916457139887,"snoRNA",NA
"ENSMUSG00000107863.1","Gm44389",29.9582622340725,0.776756626284479,0.616713398047133,1.25950989348397,0.207846219002255,0.50318851552581,"processed_pseudogene",NA
"ENSMUSG00000030042.15","Pole4",2082.63393049523,0.142991414497794,0.113582097075714,1.25892564215006,0.208057190959127,0.50360778935574,"protein_coding",66979
"ENSMUSG00000026587.15","Astn1",37250.8951639605,0.140311886919709,0.111458808169462,1.25886764109642,0.208078143490051,0.50360778935574,"protein_coding",11899
"ENSMUSG00000098274.7","Rpl24",509.260386759179,0.235023268232726,0.186707153149712,1.25878020347871,0.208109732693918,0.50360778935574,"protein_coding",68193
"ENSMUSG00000096971.1","4930556M19Rik",33.7099993748614,-0.626166871380947,0.497448281344972,-1.25875773394563,0.208117850981925,0.50360778935574,"lincRNA",NA
"ENSMUSG00000037300.17","Ttc13",3095.68779275715,-0.183111839726662,0.145518281709955,-1.25834250909888,0.208267913894042,0.503843205659342,"protein_coding",234875
"ENSMUSG00000103345.1","Gm10723",408.076836413829,-0.503045776259602,0.399811710093741,-1.25820670970757,0.208317009025995,0.503843205659342,"TEC",NA
"ENSMUSG00000109080.1","Gm38944",23.6557832053009,-0.900044893405486,0.715401415893114,-1.25809772445287,0.208356416194522,0.503843205659342,"lincRNA",NA
"ENSMUSG00000086939.1","Gm13530",40.5307899263972,-0.601266609325238,0.477937746607686,-1.25804377995443,0.208375923584166,0.503843205659342,"lincRNA",NA
"ENSMUSG00000059751.7","Rps3a3",381.046993298135,0.227714705095128,0.181021695383136,1.25794151144793,0.208412909517883,0.503843205659342,"processed_pseudogene",NA
"ENSMUSG00000026322.8","Htr4",330.430166903403,0.482400172593962,0.383549351537112,1.25772647160188,0.208490695311623,0.503843205659342,"protein_coding",15562
"ENSMUSG00000004319.15","Clcn3",32739.7704393984,0.120322684358231,0.0956684316556779,1.25770520406655,0.208498389504175,0.503843205659342,"protein_coding",12725
"ENSMUSG00000106988.1","Tsg101-ps",112.162877030499,0.351376909580115,0.279391966805763,1.25764857736371,0.208518876979144,0.503843205659342,"processed_pseudogene",NA
"ENSMUSG00000089901.1","Gm8113",34.6171757924689,-0.798447003151489,0.634911016773776,-1.25757308041165,0.20854619395771,0.503843205659342,"protein_coding",NA
"ENSMUSG00000020823.16","Sec14l1",19227.1811179911,0.207911868818258,0.165333094307301,1.25753328267006,0.208560594974463,0.503843205659342,"protein_coding",74136
"ENSMUSG00000064354.1","mt-Co2",86906.1806749575,1.44132033289973,1.14615390844216,1.25752773888697,0.208562601077977,0.503843205659342,"protein_coding",17709
"ENSMUSG00000051041.7","Olfml1",552.224013033013,-0.229647350930438,0.182621686157244,-1.25750317918269,0.208571488554423,0.503843205659342,"protein_coding",244198
"ENSMUSG00000039384.8","Dusp10",667.011072996609,0.179114892164977,0.142449997272728,1.25738782445921,0.208613235904812,0.503843205659342,"protein_coding",63953
"ENSMUSG00000047793.13","Sned1",998.848257784014,-0.491150465992774,0.390617348203268,-1.25736982305556,0.208619751233301,0.503843205659342,"protein_coding",208777
"ENSMUSG00000025058.4","5430427O19Rik",83.8043949580812,-0.650639540111375,0.517477871683212,-1.25732823704137,0.208634803209161,0.503843205659342,"protein_coding",71398
"ENSMUSG00000047246.6","Hist1h2be",899.97354251073,-0.284270213420471,0.226097805592249,-1.25728868829948,0.208649118528486,0.503843205659342,"protein_coding",319179
"ENSMUSG00000022533.13","Atp13a3",12526.5637991303,0.180744845309711,0.143765964499936,1.25721582252378,0.208675495361574,0.503843205659342,"protein_coding",224088
"ENSMUSG00000034639.7","Setmar",503.539553251864,-0.260756175559584,0.207409392166712,-1.25720524435071,0.208679324777218,0.503843205659342,"protein_coding",74729
"ENSMUSG00000064345.1","mt-Nd2",70394.3548042825,-0.20791375606753,0.16537906400551,-1.25719514327764,0.208682981524921,0.503843205659342,"protein_coding",17717
"ENSMUSG00000010663.4","Fads1",14491.3298356123,0.143831165064019,0.11443324806075,1.25690013611833,0.208789799251304,0.50385464264737,"protein_coding",76267
"ENSMUSG00000078945.10","Naip2",306.869547459599,-0.519804481481773,0.413577620670221,-1.25684866758363,0.208808439304455,0.50385464264737,"protein_coding",17948
"ENSMUSG00000080832.4","M6pr-ps",140.475752594557,0.474690949788376,0.3777048500809,1.25677748031751,0.208834222760606,0.50385464264737,"processed_pseudogene",NA
"ENSMUSG00000071234.2","Syndig1l",236.591737867661,-0.608220923902663,0.483970985932309,-1.25673013792552,0.208851371072032,0.50385464264737,"protein_coding",627191
"ENSMUSG00000101439.1","Gm336",340.062599274791,0.233525118308364,0.185833562620946,1.25663585745647,0.208885524283524,0.50385464264737,"processed_pseudogene",NA
"ENSMUSG00000021492.15","F12",30.2244602524799,-0.647129175971414,0.515029685887454,-1.25648907956895,0.208938702800796,0.50385464264737,"protein_coding",58992
"ENSMUSG00000079487.11","Med12",2340.51010387251,-0.148294883738645,0.118024097511303,-1.25647970936141,0.208942098016778,0.50385464264737,"protein_coding",59024
"ENSMUSG00000032336.17","Nptn",47434.7547859112,0.156264320073833,0.124369696974213,1.25645011506488,0.20895282152399,0.50385464264737,"protein_coding",20320
"ENSMUSG00000063314.5","Gm12657",154.565267747087,0.447657281610655,0.356297635568489,1.25641384315222,0.208965965212393,0.50385464264737,"processed_pseudogene",NA
"ENSMUSG00000027364.12","Usp50",32.0614678187339,0.738259993947105,0.587600967684736,1.25639683143477,0.208972129877603,0.50385464264737,"protein_coding",75083
"ENSMUSG00000062929.7","Cfl2",6464.65593581498,0.151139296751132,0.120296669259425,1.25638804200966,0.208975315019936,0.50385464264737,"protein_coding",12632
"ENSMUSG00000040549.16","Ckap5",33604.9028215487,0.119966302098345,0.0954867263738845,1.25636626842362,0.208983205558999,0.50385464264737,"protein_coding",75786
"ENSMUSG00000002043.17","Trappc6a",251.39335003207,0.264732878514158,0.210748704661959,1.25615423800013,0.209060054639721,0.503980541710412,"protein_coding",67091
"ENSMUSG00000036534.6","Slc38a7",1807.9296795451,-0.166312931106581,0.132410758891195,-1.25603789676369,0.209102230479865,0.504007077549286,"protein_coding",234595
"ENSMUSG00000052688.12","Rab7b",132.566401754027,-0.367961062434549,0.292965430965316,-1.255987988829,0.209120324914155,0.504007077549286,"protein_coding",226421
"ENSMUSG00000027180.12","Fbxo3",9472.80389864138,-0.158044023397413,0.125841488558626,-1.25589759949308,0.209153099021435,0.504026700291675,"protein_coding",57443
"ENSMUSG00000110084.1","Gm45257",703.088281221307,0.299281825938651,0.238323340438904,1.25578059365685,0.209195529483332,0.504038429307336,"TEC",NA
"ENSMUSG00000041708.12","Mpped1",19005.9997860246,0.185475709624249,0.147709161169239,1.25568182877796,0.209231349980456,0.504038429307336,"protein_coding",223726
"ENSMUSG00000102460.1","Gm38197",24.0592365258785,-1.16974627805849,0.931563692026198,-1.25568040926352,0.209231864848818,0.504038429307336,"TEC",NA
"ENSMUSG00000038533.15","Cbfa2t2",6853.16739677243,-0.12960680244702,0.103234776944945,-1.25545679743309,0.209312981969,0.504082807822804,"protein_coding",12396
"ENSMUSG00000029060.17","Mib2",6461.28195573868,0.169627753470595,0.135118765986087,1.2553974441127,0.209334516722782,0.504082807822804,"protein_coding",76580
"ENSMUSG00000108341.1","Gm44746",234.551969382517,-0.424218632547084,0.337952671008555,-1.2552604815375,0.209384216028329,0.504082807822804,"TEC",NA
"ENSMUSG00000047989.11","Ino80c",1709.53797771961,-0.212386996867221,0.169197565867536,-1.25526035660287,0.209384261366982,0.504082807822804,"protein_coding",225280
"ENSMUSG00000081051.4","Gm15427",566.733115818953,0.310314257590443,0.247227188572119,1.25517852378085,0.209413959944104,0.504082807822804,"processed_pseudogene",NA
"ENSMUSG00000100215.1","Gm8292",610.072603383191,0.304748898019295,0.242801996562505,1.25513341049007,0.209430333658943,0.504082807822804,"processed_pseudogene",NA
"ENSMUSG00000040410.14","Fbxl4",1756.37436309784,-0.253514720117008,0.201999883871026,-1.2550240884241,0.209470015575171,0.504082807822804,"protein_coding",269514
"ENSMUSG00000021715.12","Cwc27",1920.69507122698,-0.154806264058781,0.123355772708535,-1.2549575967114,0.209494153517157,0.504082807822804,"protein_coding",67285
"ENSMUSG00000011305.11","Plin5",36.6199978763014,0.590679030853353,0.470685942080627,1.25493238281625,0.209503307237771,0.504082807822804,"protein_coding",66968
"ENSMUSG00000045912.8","C2cd4c",1189.96764144567,0.221635015930281,0.176614301885962,1.25490978682682,0.209511510792914,0.504082807822804,"protein_coding",237397
"ENSMUSG00000041697.8","Cox6a1",9823.2993313286,0.139455266475555,0.1111301034772,1.25488289952116,0.20952127262892,0.504082807822804,"protein_coding",12861
"ENSMUSG00000095314.1","Gm25462",30.4339662297851,-0.629639523153154,0.501906135863693,-1.25449656452128,0.209661573662993,0.504361053408437,"snoRNA",NA
"ENSMUSG00000091475.2","2810468N07Rik",918.912861906255,0.218851605294305,0.174469383481416,1.25438401241107,0.209702460768527,0.504400111936711,"processed_transcript",NA
"ENSMUSG00000000056.7","Narf",4503.04679032014,-0.220012177905695,0.175406471904861,-1.25429908894711,0.209733314963215,0.504415031826199,"protein_coding",67608
"ENSMUSG00000005871.14","Apc",81914.9725111716,-0.146194927162788,0.116567503179397,-1.25416538207733,0.209781899692162,0.504442562296121,"protein_coding",11789
"ENSMUSG00000107576.1","Gm44093",162.979904170082,0.467138585709412,0.372479629731638,1.25413189990007,0.209794067302316,0.504442562296121,"TEC",NA
"ENSMUSG00000084873.2","C030047K22Rik",53.0542675547795,-0.580532342030629,0.462934606177066,-1.25402666874419,0.209832312218336,0.504475240584136,"processed_transcript",NA
"ENSMUSG00000028822.11","Tmem50a",5228.2590396935,0.141597616811976,0.112936428671648,1.2537816050803,0.20992139703266,0.504601367327541,"protein_coding",71817
"ENSMUSG00000018168.8","Ikzf3",48.0537936835287,-0.793684784418852,0.633050356870014,-1.25374668192758,0.209934094421824,0.504601367327541,"protein_coding",22780
"ENSMUSG00000021893.13","Capn7",5722.21322915917,-0.141057729961631,0.112515045807535,-1.25367882090117,0.209958768980524,0.504601401324816,"protein_coding",12339
"ENSMUSG00000073600.3","Prob1",350.253767724855,-0.320510265818934,0.255690819007618,-1.25350713436991,0.210021204309998,0.50464256232493,"protein_coding",381148
"ENSMUSG00000032491.14","Nradd",83.2317311923726,0.559278675303208,0.446181403623625,1.25347822827458,0.21003171758958,0.50464256232493,"protein_coding",67169
"ENSMUSG00000044522.8","A730020M07Rik",39.0717460003861,-0.639922464076938,0.510688613407454,-1.25305802259267,0.210184591346814,0.50464256232493,"lincRNA",NA
"ENSMUSG00000044934.12","Zfp367",3510.5980179695,0.206538695804497,0.164832683313003,1.25302028489276,0.210198324525122,0.50464256232493,"protein_coding",238673
"ENSMUSG00000027668.13","Mfn1",7190.80521689839,-0.159756690315765,0.127499124407267,-1.25300225439556,0.210204886257433,0.50464256232493,"protein_coding",67414
"ENSMUSG00000105700.1","Gm42772",2460.26439263609,-0.350538062389492,0.279762930468633,-1.25298252274632,0.210212067249836,0.50464256232493,"TEC",NA
"ENSMUSG00000024948.14","Map4k2",4097.92173811935,-0.237252525677667,0.189364827730657,-1.25288591614872,0.210247228112417,0.50464256232493,"protein_coding",26412
"ENSMUSG00000035273.14","Hpse",226.078336272144,-0.488370093625673,0.38980837803644,-1.25284658089113,0.210261545761605,0.50464256232493,"protein_coding",15442
"ENSMUSG00000051839.7","Gypa",34.6193578029739,0.979282080063328,0.781755478035957,1.25267056973317,0.210325620745098,0.50464256232493,"protein_coding",14934
"ENSMUSG00000101621.1","Gm28905",65.4444613147537,-0.67298243406551,0.537249679363269,-1.25264371467491,0.210335398284741,0.50464256232493,"lincRNA",NA
"ENSMUSG00000005802.12","Slc30a4",13095.1420281559,0.185456807462918,0.148072672476651,1.25247153550337,0.210398094054387,0.50464256232493,"protein_coding",22785
"ENSMUSG00000027500.10","Stmn2",19818.1767446453,0.175434596379521,0.140075251536001,1.25243106441563,0.210412832793692,0.50464256232493,"protein_coding",20257
"ENSMUSG00000100632.1","9430060I03Rik",65.2882906086317,-0.526360799370705,0.420275359920885,-1.25241888905833,0.21041726695505,0.50464256232493,"antisense",NA
"ENSMUSG00000064310.10","Zpld1",31.0493682577124,-1.1160137212794,0.891091006354992,-1.25241273149469,0.210419509512994,0.50464256232493,"protein_coding",239852
"ENSMUSG00000000078.6","Klf6",9585.7211563369,0.23334784802853,0.186328002870104,1.25234985849768,0.210442408575351,0.50464256232493,"protein_coding",23849
"ENSMUSG00000047910.6","Pcdhb16",2504.45430042235,-0.18580554642514,0.148371611899298,-1.2522984959633,0.210461116734158,0.50464256232493,"protein_coding",93887
