"Cluster","ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"1","MF","GO:0045504","dynein heavy chain binding","1/595","12/12746",0.436690475355157,0.736292797233913,0.600877622816559,"Dnal1",1
"1","MF","GO:0106019","phosphatidylinositol-4,5-bisphosphate phosphatase activity","1/595","12/12746",0.436690475355157,0.736292797233913,0.600877622816559,"Synj2",1
"1","BP","GO:0002043","blood vessel endothelial cell proliferation involved in sprouting angiogenesis","1/601","12/12874",0.43670271446032,0.735739595331218,0.630290672046088,"Jcad",1
"1","BP","GO:0002467","germinal center formation","1/601","12/12874",0.43670271446032,0.735739595331218,0.630290672046088,"Tnfaip3",1
"1","BP","GO:0002507","tolerance induction","1/601","12/12874",0.43670271446032,0.735739595331218,0.630290672046088,"Tnfaip3",1
"1","BP","GO:0002717","positive regulation of natural killer cell mediated immunity","1/601","12/12874",0.43670271446032,0.735739595331218,0.630290672046088,"Rasgrp1",1
"1","BP","GO:0003157","endocardium development","1/601","12/12874",0.43670271446032,0.735739595331218,0.630290672046088,"Kdr",1
"1","BP","GO:0003188","heart valve formation","1/601","12/12874",0.43670271446032,0.735739595331218,0.630290672046088,"Zfpm1",1
"1","BP","GO:0006098","pentose-phosphate shunt","1/601","12/12874",0.43670271446032,0.735739595331218,0.630290672046088,"Pgam1",1
"1","BP","GO:0006620","posttranslational protein targeting to endoplasmic reticulum membrane","1/601","12/12874",0.43670271446032,0.735739595331218,0.630290672046088,"Hspa5",1
"1","BP","GO:0006983","ER overload response","1/601","12/12874",0.43670271446032,0.735739595331218,0.630290672046088,"Hspa5",1
"1","BP","GO:0007076","mitotic chromosome condensation","1/601","12/12874",0.43670271446032,0.735739595331218,0.630290672046088,"Smc2",1
"1","BP","GO:0007614","short-term memory","1/601","12/12874",0.43670271446032,0.735739595331218,0.630290672046088,"Npas4",1
"1","BP","GO:0009084","glutamine family amino acid biosynthetic process","1/601","12/12874",0.43670271446032,0.735739595331218,0.630290672046088,"Gls",1
"1","BP","GO:0010575","positive regulation of vascular endothelial growth factor production","1/601","12/12874",0.43670271446032,0.735739595331218,0.630290672046088,"Sulf1",1
"1","BP","GO:0010644","cell communication by electrical coupling","1/601","12/12874",0.43670271446032,0.735739595331218,0.630290672046088,"Slc8a1",1
"1","BP","GO:0010752","regulation of cGMP-mediated signaling","1/601","12/12874",0.43670271446032,0.735739595331218,0.630290672046088,"Pde11a",1
"1","BP","GO:0010875","positive regulation of cholesterol efflux","1/601","12/12874",0.43670271446032,0.735739595331218,0.630290672046088,"Lrp1",1
"1","BP","GO:0010934","macrophage cytokine production","1/601","12/12874",0.43670271446032,0.735739595331218,0.630290672046088,"Cd36",1
"1","BP","GO:0015682","ferric iron transport","1/601","12/12874",0.43670271446032,0.735739595331218,0.630290672046088,"Lmtk2",1
"1","BP","GO:0016558","protein import into peroxisome matrix","1/601","12/12874",0.43670271446032,0.735739595331218,0.630290672046088,"Pex5l",1
"1","BP","GO:0017014","protein nitrosylation","1/601","12/12874",0.43670271446032,0.735739595331218,0.630290672046088,"Nos1",1
"1","BP","GO:0030539","male genitalia development","1/601","12/12874",0.43670271446032,0.735739595331218,0.630290672046088,"Ar",1
"1","BP","GO:0030852","regulation of granulocyte differentiation","1/601","12/12874",0.43670271446032,0.735739595331218,0.630290672046088,"Inpp5d",1
"1","BP","GO:0032303","regulation of icosanoid secretion","1/601","12/12874",0.43670271446032,0.735739595331218,0.630290672046088,"Sstr4",1
"1","BP","GO:0032682","negative regulation of chemokine production","1/601","12/12874",0.43670271446032,0.735739595331218,0.630290672046088,"Sirpa",1
"1","BP","GO:0035791","platelet-derived growth factor receptor-beta signaling pathway","1/601","12/12874",0.43670271446032,0.735739595331218,0.630290672046088,"Lrp1",1
"1","BP","GO:0036296","response to increased oxygen levels","1/601","12/12874",0.43670271446032,0.735739595331218,0.630290672046088,"Atp6v0a2",1
"1","BP","GO:0042119","neutrophil activation","1/601","12/12874",0.43670271446032,0.735739595331218,0.630290672046088,"Bcr",1
"1","BP","GO:0042535","positive regulation of tumor necrosis factor biosynthetic process","1/601","12/12874",0.43670271446032,0.735739595331218,0.630290672046088,"App",1
"1","BP","GO:0042538","hyperosmotic salinity response","1/601","12/12874",0.43670271446032,0.735739595331218,0.630290672046088,"CYTB",1
"1","BP","GO:0042994","cytoplasmic sequestering of transcription factor","1/601","12/12874",0.43670271446032,0.735739595331218,0.630290672046088,"Thra",1
"1","BP","GO:0043084","penile erection","1/601","12/12874",0.43670271446032,0.735739595331218,0.630290672046088,"Ar",1
"1","BP","GO:0043455","regulation of secondary metabolic process","1/601","12/12874",0.43670271446032,0.735739595331218,0.630290672046088,"Pgam1",1
"1","BP","GO:0044065","regulation of respiratory system process","1/601","12/12874",0.43670271446032,0.735739595331218,0.630290672046088,"Gls",1
"1","BP","GO:0045351","type I interferon biosynthetic process","1/601","12/12874",0.43670271446032,0.735739595331218,0.630290672046088,"Tbk1",1
"1","BP","GO:0045760","positive regulation of action potential","1/601","12/12874",0.43670271446032,0.735739595331218,0.630290672046088,"Adra1a",1
"1","BP","GO:0045954","positive regulation of natural killer cell mediated cytotoxicity","1/601","12/12874",0.43670271446032,0.735739595331218,0.630290672046088,"Rasgrp1",1
"1","BP","GO:0046929","negative regulation of neurotransmitter secretion","1/601","12/12874",0.43670271446032,0.735739595331218,0.630290672046088,"Syt4",1
"1","BP","GO:0050930","induction of positive chemotaxis","1/601","12/12874",0.43670271446032,0.735739595331218,0.630290672046088,"Vegfd",1
"1","BP","GO:0050961","detection of temperature stimulus involved in sensory perception","1/601","12/12874",0.43670271446032,0.735739595331218,0.630290672046088,"Htr2a",1
"1","BP","GO:0050965","detection of temperature stimulus involved in sensory perception of pain","1/601","12/12874",0.43670271446032,0.735739595331218,0.630290672046088,"Htr2a",1
"1","BP","GO:0055012","ventricular cardiac muscle cell differentiation","1/601","12/12874",0.43670271446032,0.735739595331218,0.630290672046088,"Myh10",1
"1","BP","GO:0060055","angiogenesis involved in wound healing","1/601","12/12874",0.43670271446032,0.735739595331218,0.630290672046088,"Cx3cl1",1
"1","BP","GO:0060134","prepulse inhibition","1/601","12/12874",0.43670271446032,0.735739595331218,0.630290672046088,"Grin3a",1
"1","BP","GO:0060347","heart trabecula formation","1/601","12/12874",0.43670271446032,0.735739595331218,0.630290672046088,"Fkbp1a",1
"1","BP","GO:0060396","growth hormone receptor signaling pathway","1/601","12/12874",0.43670271446032,0.735739595331218,0.630290672046088,"Pik3r1",1
"1","BP","GO:0060736","prostate gland growth","1/601","12/12874",0.43670271446032,0.735739595331218,0.630290672046088,"Ar",1
"1","BP","GO:0060850","regulation of transcription involved in cell fate commitment","1/601","12/12874",0.43670271446032,0.735739595331218,0.630290672046088,"Chd5",1
"1","BP","GO:0061323","cell proliferation involved in heart morphogenesis","1/601","12/12874",0.43670271446032,0.735739595331218,0.630290672046088,"Bmpr2",1
"1","BP","GO:0070633","transepithelial transport","1/601","12/12874",0.43670271446032,0.735739595331218,0.630290672046088,"Itpr1",1
"1","BP","GO:0071243","cellular response to arsenic-containing substance","1/601","12/12874",0.43670271446032,0.735739595331218,0.630290672046088,"Cpeb2",1
"1","BP","GO:0071280","cellular response to copper ion","1/601","12/12874",0.43670271446032,0.735739595331218,0.630290672046088,"Prnp",1
"1","BP","GO:0071378","cellular response to growth hormone stimulus","1/601","12/12874",0.43670271446032,0.735739595331218,0.630290672046088,"Pik3r1",1
"1","BP","GO:0072087","renal vesicle development","1/601","12/12874",0.43670271446032,0.735739595331218,0.630290672046088,"Grem1",1
"1","BP","GO:0072512","trivalent inorganic cation transport","1/601","12/12874",0.43670271446032,0.735739595331218,0.630290672046088,"Lmtk2",1
"1","BP","GO:0072643","interferon-gamma secretion","1/601","12/12874",0.43670271446032,0.735739595331218,0.630290672046088,"Rasgrp1",1
"1","BP","GO:0086014","atrial cardiac muscle cell action potential","1/601","12/12874",0.43670271446032,0.735739595331218,0.630290672046088,"Kcnn2",1
"1","BP","GO:0086026","atrial cardiac muscle cell to AV node cell signaling","1/601","12/12874",0.43670271446032,0.735739595331218,0.630290672046088,"Kcnn2",1
"1","BP","GO:0086066","atrial cardiac muscle cell to AV node cell communication","1/601","12/12874",0.43670271446032,0.735739595331218,0.630290672046088,"Kcnn2",1
"1","BP","GO:0090023","positive regulation of neutrophil chemotaxis","1/601","12/12874",0.43670271446032,0.735739595331218,0.630290672046088,"Ripor2",1
"1","BP","GO:1900244","positive regulation of synaptic vesicle endocytosis","1/601","12/12874",0.43670271446032,0.735739595331218,0.630290672046088,"Lrrk2",1
"1","BP","GO:1901741","positive regulation of myoblast fusion","1/601","12/12874",0.43670271446032,0.735739595331218,0.630290672046088,"Ripor2",1
"1","BP","GO:1902644","tertiary alcohol metabolic process","1/601","12/12874",0.43670271446032,0.735739595331218,0.630290672046088,"Bmp2",1
"1","BP","GO:1902894","negative regulation of pri-miRNA transcription by RNA polymerase II","1/601","12/12874",0.43670271446032,0.735739595331218,0.630290672046088,"Hdac4",1
"1","BP","GO:1903441","protein localization to ciliary membrane","1/601","12/12874",0.43670271446032,0.735739595331218,0.630290672046088,"Tub",1
"1","BP","GO:1903779","regulation of cardiac conduction","1/601","12/12874",0.43670271446032,0.735739595331218,0.630290672046088,"Tnni3k",1
"1","BP","GO:1905331","negative regulation of morphogenesis of an epithelium","1/601","12/12874",0.43670271446032,0.735739595331218,0.630290672046088,"Sulf1",1
"1","BP","GO:1905666","regulation of protein localization to endosome","1/601","12/12874",0.43670271446032,0.735739595331218,0.630290672046088,"Sorl1",1
"-1","BP","GO:0002711","positive regulation of T cell mediated immunity","2/654","29/12874",0.437485347350308,0.746766062894167,0.627109619050413,"Il1r1/H2-K1",2
"-1","BP","GO:0006084","acetyl-CoA metabolic process","2/654","29/12874",0.437485347350308,0.746766062894167,0.627109619050413,"Tdo2/Dlat",2
"-1","BP","GO:0014044","Schwann cell development","2/654","29/12874",0.437485347350308,0.746766062894167,0.627109619050413,"Cntnap1/Pard3",2
"-1","BP","GO:0014904","myotube cell development","2/654","29/12874",0.437485347350308,0.746766062894167,0.627109619050413,"Dner/Igf1",2
"-1","BP","GO:0016572","histone phosphorylation","2/654","29/12874",0.437485347350308,0.746766062894167,0.627109619050413,"Mapk3/Prkca",2
"-1","BP","GO:0032655","regulation of interleukin-12 production","2/654","29/12874",0.437485347350308,0.746766062894167,0.627109619050413,"Flt3/Tirap",2
"-1","BP","GO:0032715","negative regulation of interleukin-6 production","2/654","29/12874",0.437485347350308,0.746766062894167,0.627109619050413,"Gas6/Flt3",2
"-1","BP","GO:0044764","multi-organism cellular process","2/654","29/12874",0.437485347350308,0.746766062894167,0.627109619050413,"Gas6/Zc3hav1",2
"-1","BP","GO:0045070","positive regulation of viral genome replication","2/654","29/12874",0.437485347350308,0.746766062894167,0.627109619050413,"Adarb1/Ddx3x",2
"-1","BP","GO:0048009","insulin-like growth factor receptor signaling pathway","2/654","29/12874",0.437485347350308,0.746766062894167,0.627109619050413,"Igfbp5/Igf1",2
"-1","BP","GO:0051953","negative regulation of amine transport","2/654","29/12874",0.437485347350308,0.746766062894167,0.627109619050413,"Cnr1/Abat",2
"-1","BP","GO:0090279","regulation of calcium ion import","2/654","29/12874",0.437485347350308,0.746766062894167,0.627109619050413,"Cxcl12/Cxcr4",2
"-1","BP","GO:0098884","postsynaptic neurotransmitter receptor internalization","2/654","29/12874",0.437485347350308,0.746766062894167,0.627109619050413,"Dnm3/Gsg1l",2
"-1","BP","GO:0099632","protein transport within plasma membrane","2/654","29/12874",0.437485347350308,0.746766062894167,0.627109619050413,"Cacng2/Cplx1",2
"-1","BP","GO:0099637","neurotransmitter receptor transport","2/654","29/12874",0.437485347350308,0.746766062894167,0.627109619050413,"Cacng2/Cplx1",2
"-1","BP","GO:0140239","postsynaptic endocytosis","2/654","29/12874",0.437485347350308,0.746766062894167,0.627109619050413,"Dnm3/Gsg1l",2
"-1","BP","GO:1903170","negative regulation of calcium ion transmembrane transport","2/654","29/12874",0.437485347350308,0.746766062894167,0.627109619050413,"Gstm7/Prkce",2
"-1","BP","GO:2000249","regulation of actin cytoskeleton reorganization","2/654","29/12874",0.437485347350308,0.746766062894167,0.627109619050413,"Ntf3/Nrp1",2
"1","BP","GO:0003158","endothelium development","5/601","93/12874",0.439347187663911,0.739897394015992,0.633852559626814,"Myadm/Met/Bmpr2/Kdr/Tjp1",5
"-1","MF","GO:0001161","intronic transcription regulatory region sequence-specific DNA binding","1/653","11/12746",0.43939072909024,0.799415069941667,0.65987309824795,"Zc3h6",1
"-1","MF","GO:0001848","complement binding","1/653","11/12746",0.43939072909024,0.799415069941667,0.65987309824795,"C4b",1
"-1","MF","GO:0003951","NAD+ kinase activity","1/653","11/12746",0.43939072909024,0.799415069941667,0.65987309824795,"Cerk",1
"-1","MF","GO:0004143","diacylglycerol kinase activity","1/653","11/12746",0.43939072909024,0.799415069941667,0.65987309824795,"Dgkh",1
"-1","MF","GO:0004526","ribonuclease P activity","1/653","11/12746",0.43939072909024,0.799415069941667,0.65987309824795,"Rpp25",1
"-1","MF","GO:0005159","insulin-like growth factor receptor binding","1/653","11/12746",0.43939072909024,0.799415069941667,0.65987309824795,"Igf1",1
"-1","MF","GO:0008252","nucleotidase activity","1/653","11/12746",0.43939072909024,0.799415069941667,0.65987309824795,"Nt5dc3",1
"-1","MF","GO:0008525","phosphatidylcholine transporter activity","1/653","11/12746",0.43939072909024,0.799415069941667,0.65987309824795,"Pitpnm2",1
"-1","MF","GO:0016500","protein-hormone receptor activity","1/653","11/12746",0.43939072909024,0.799415069941667,0.65987309824795,"Lgr6",1
"-1","MF","GO:0016832","aldehyde-lyase activity","1/653","11/12746",0.43939072909024,0.799415069941667,0.65987309824795,"Aldoc",1
"-1","MF","GO:0022851","GABA-gated chloride ion channel activity","1/653","11/12746",0.43939072909024,0.799415069941667,0.65987309824795,"Gabra4",1
"-1","MF","GO:0030169","low-density lipoprotein particle binding","1/653","11/12746",0.43939072909024,0.799415069941667,0.65987309824795,"Cdh13",1
"-1","MF","GO:0035173","histone kinase activity","1/653","11/12746",0.43939072909024,0.799415069941667,0.65987309824795,"Prkca",1
"-1","MF","GO:0045295","gamma-catenin binding","1/653","11/12746",0.43939072909024,0.799415069941667,0.65987309824795,"Cdh2",1
"-1","MF","GO:0051371","muscle alpha-actinin binding","1/653","11/12746",0.43939072909024,0.799415069941667,0.65987309824795,"Mybpc1",1
"-1","MF","GO:0097001","ceramide binding","1/653","11/12746",0.43939072909024,0.799415069941667,0.65987309824795,"Laptm4b",1
"-1","MF","GO:0097617","annealing activity","1/653","11/12746",0.43939072909024,0.799415069941667,0.65987309824795,"Ddx3x",1
"1","BP","GO:0009126","purine nucleoside monophosphate metabolic process","12/601","239/12874",0.440059010085916,0.740043311757538,0.633977563897301,"Cbfa2t3/Pgam1/App/Eno2/ND2/Ak4/Ldha/ND5/CYTB/Htr2a/Myh7/Hdac4",12
"1","BP","GO:0009141","nucleoside triphosphate metabolic process","13/601","260/12874",0.440236962187652,0.740043311757538,0.633977563897301,"Lrrk2/Cbfa2t3/Pgam1/App/Eno2/ND2/Ak4/Ldha/ND5/CYTB/Htr2a/Myh7/Hdac4",13
"1","MF","GO:0043621","protein self-association","3/595","52/12746",0.440292223836035,0.736292797233913,0.600877622816559,"L1cam/Tnfaip3/Ccdc88c",3
"1","MF","GO:0051287","NAD binding","3/595","52/12746",0.440292223836035,0.736292797233913,0.600877622816559,"Gpd1l/Aldh1a3/Cryl1",3
"1","BP","GO:0007029","endoplasmic reticulum organization","3/601","52/12874",0.440316939429962,0.740043311757538,0.633977563897301,"Lrrk2/Arl6ip1/Reep1",3
"1","BP","GO:0061035","regulation of cartilage development","3/601","52/12874",0.440316939429962,0.740043311757538,0.633977563897301,"Bmp2/Grem1/Runx2",3
"1","BP","GO:0065002","intracellular protein transmembrane transport","3/601","52/12874",0.440316939429962,0.740043311757538,0.633977563897301,"Bcr/Pex5l/Hspa5",3
"1","BP","GO:0031023","microtubule organizing center organization","6/601","114/12874",0.441870556727934,0.742356709178045,0.635959396632869,"Plk2/Ppp1r12a/Slc16a1/Chd3/Nin/Cep72",6
"-1","MF","GO:0004725","protein tyrosine phosphatase activity","5/653","85/12746",0.442090887923093,0.802227590356526,0.662194678900881,"Ptprm/Ubash3b/Ptpro/Eya1/Ptpre",5
"-1","BP","GO:0001838","embryonic epithelial tube formation","7/654","124/12874",0.443062119520823,0.75222272548752,0.631691945123108,"Prkacb/Vangl2/Wnt5a/Spint1/Shh/Shroom3/Cthrc1",7
"-1","BP","GO:0097237","cellular response to toxic substance","7/654","124/12874",0.443062119520823,0.75222272548752,0.631691945123108,"Trpc6/Kcnc2/Ccs/Gstm7/Prkce/Glra2/Net1",7
"-1","BP","GO:0001756","somitogenesis","3/654","48/12874",0.443436669187308,0.75222272548752,0.631691945123108,"Sema3c/Wnt5a/Pcdh8",3
"-1","BP","GO:0051196","regulation of coenzyme metabolic process","3/654","48/12874",0.443436669187308,0.75222272548752,0.631691945123108,"Igf1/Esrrb/Zbtb20",3
"-1","BP","GO:1903078","positive regulation of protein localization to plasma membrane","3/654","48/12874",0.443436669187308,0.75222272548752,0.631691945123108,"Egfr/Nkd2/Epha3",3
"1","MF","GO:0019887","protein kinase regulator activity","7/595","135/12746",0.443438974231962,0.736292797233913,0.600877622816559,"Ccnd1/Prkar1b/Spred1/Grem1/Agap2/Inka2/Inka1",7
"1","BP","GO:0009142","nucleoside triphosphate biosynthetic process","7/601","135/12874",0.443479477833391,0.74250393257034,0.636085519423404,"Cbfa2t3/Pgam1/App/Eno2/Ak4/Htr2a/Hdac4",7
"-1","BP","GO:0061013","regulation of mRNA catabolic process","6/654","105/12874",0.44413651677924,0.75222272548752,0.631691945123108,"Samd4/Csdc2/Zc3hav1/Hnrnpd/Cirbp/Tirap",6
"1","MF","GO:0005109","frizzled binding","2/595","32/12746",0.444242554756524,0.736292797233913,0.600877622816559,"Magi3/Rspo2",2
"1","MF","GO:0016409","palmitoyltransferase activity","2/595","32/12746",0.444242554756524,0.736292797233913,0.600877622816559,"Zdhhc2/Zdhhc20",2
"1","BP","GO:0001937","negative regulation of endothelial cell proliferation","2/601","32/12874",0.444261899511657,0.74250393257034,0.636085519423404,"Sulf1/Dlk1",2
"1","BP","GO:0003197","endocardial cushion development","2/601","32/12874",0.444261899511657,0.74250393257034,0.636085519423404,"Bmp2/Bmpr2",2
"1","BP","GO:0031114","regulation of microtubule depolymerization","2/601","32/12874",0.444261899511657,0.74250393257034,0.636085519423404,"Map2/Map1a",2
"1","BP","GO:0032355","response to estradiol","2/601","32/12874",0.444261899511657,0.74250393257034,0.636085519423404,"Nrip1/Fosl2",2
"1","BP","GO:0032459","regulation of protein oligomerization","2/601","32/12874",0.444261899511657,0.74250393257034,0.636085519423404,"Sorl1/Sh3glb1",2
"1","BP","GO:0040018","positive regulation of multicellular organism growth","2/601","32/12874",0.444261899511657,0.74250393257034,0.636085519423404,"Dio3/Celf1",2
"1","BP","GO:0060251","regulation of glial cell proliferation","2/601","32/12874",0.444261899511657,0.74250393257034,0.636085519423404,"Etv5/Ptn",2
"1","BP","GO:0070542","response to fatty acid","2/601","32/12874",0.444261899511657,0.74250393257034,0.636085519423404,"Foxp1/Cd36",2
"1","BP","GO:0072376","protein activation cascade","2/601","32/12874",0.444261899511657,0.74250393257034,0.636085519423404,"C4bp/Cd55",2
"1","BP","GO:0086004","regulation of cardiac muscle cell contraction","2/601","32/12874",0.444261899511657,0.74250393257034,0.636085519423404,"Pde4b/Akap6",2
"1","BP","GO:1901068","guanosine-containing compound metabolic process","2/601","32/12874",0.444261899511657,0.74250393257034,0.636085519423404,"Lrrk2/Ak4",2
"1","BP","GO:1903427","negative regulation of reactive oxygen species biosynthetic process","2/601","32/12874",0.444261899511657,0.74250393257034,0.636085519423404,"Sirpa/Cd34",2
"-1","BP","GO:0043488","regulation of mRNA stability","5/654","86/12874",0.444868541221214,0.75222272548752,0.631691945123108,"Samd4/Csdc2/Hnrnpd/Cirbp/Tirap",5
"-1","BP","GO:0005977","glycogen metabolic process","4/654","67/12874",0.444920562324854,0.75222272548752,0.631691945123108,"Igf1/Esrrb/Ppp1cb/Pygm",4
"-1","BP","GO:0006073","cellular glucan metabolic process","4/654","67/12874",0.444920562324854,0.75222272548752,0.631691945123108,"Igf1/Esrrb/Ppp1cb/Pygm",4
"-1","BP","GO:0006641","triglyceride metabolic process","4/654","67/12874",0.444920562324854,0.75222272548752,0.631691945123108,"Thrsp/Acsl6/Dgat2/Apoe",4
"-1","BP","GO:0044042","glucan metabolic process","4/654","67/12874",0.444920562324854,0.75222272548752,0.631691945123108,"Igf1/Esrrb/Ppp1cb/Pygm",4
"-1","BP","GO:0070167","regulation of biomineral tissue development","4/654","67/12874",0.444920562324854,0.75222272548752,0.631691945123108,"Mef2c/Ano6/Gas6/Ank",4
"1","MF","GO:0008528","G protein-coupled peptide receptor activity","4/595","73/12746",0.445681043424461,0.736292797233913,0.600877622816559,"Npr3/Sstr4/Npbwr1/Prokr2",4
"1","BP","GO:0007338","single fertilization","4/601","73/12874",0.445710315711648,0.744330897900282,0.63765063731691,"Ar/Trim36/Unc13b/Plcz1",4
"1","BP","GO:0035773","insulin secretion involved in cellular response to glucose stimulus","4/601","73/12874",0.445710315711648,0.744330897900282,0.63765063731691,"Cacna1e/Adra2a/Lrp1/Ptprn",4
"-1","BP","GO:0032271","regulation of protein polymerization","10/654","182/12874",0.445925243002401,0.75222272548752,0.631691945123108,"Cdc42ep4/Map1b/Eps8/Inpp5j/Tmod1/Carmil1/Prkce/Rdx/Fkbp4/Kank4",10
"1","CC","GO:0030120","vesicle coat","3/606","53/13085",0.447478601012471,0.694363346398662,0.519757358707771,"Ap2b1/Eps15/Fcho2",3
"1","MF","GO:0019783","ubiquitin-like protein-specific protease activity","5/595","94/12746",0.448537951787072,0.736292797233913,0.600877622816559,"Usp46/Cyld/Tnfaip3/Usp11/Usp31",5
"1","BP","GO:1905037","autophagosome organization","5/601","94/12874",0.448571233413618,0.746467748548299,0.639481226617184,"Lrrk2/Sh3glb1/Trp53inp2/Smurf1/Synpo2",5
"-1","MF","GO:0016782","transferase activity, transferring sulfur-containing groups","3/653","48/12746",0.448972789032017,0.803345414021522,0.663117380752336,"Wscd1/Hs3st4/Hs3st1",3
"-1","MF","GO:0016836","hydro-lyase activity","3/653","48/12746",0.448972789032017,0.803345414021522,0.663117380752336,"Car10/Car4/Car2",3
"-1","BP","GO:0030041","actin filament polymerization","8/654","144/12874",0.449569428278012,0.75222272548752,0.631691945123108,"Cdc42ep4/Eps8/Tmod1/Carmil1/Fam107a/Prkce/Rdx/Kank4",8
"-1","CC","GO:0000784","nuclear chromosome, telomeric region","4/659","68/13085",0.449627430237183,0.842828997998064,0.676139191531023,"Smchd1/Ppp1cb/Hmbox1/H3f3b",4
"1","CC","GO:0098803","respiratory chain complex","4/606","74/13085",0.450000543463188,0.696094590669619,0.521053260852112,"ND2/ND5/CYTB/ND1",4
"1","BP","GO:0001890","placenta development","6/601","115/12874",0.450199193007592,0.746467748548299,0.639481226617184,"Slc8a1/Met/Ptn/Bmpr2/Junb/Itga4",6
"-1","CC","GO:0032588","trans-Golgi network membrane","2/659","30/13085",0.450388575193833,0.842828997998064,0.676139191531023,"Bok/Scamp1",2
"-1","CC","GO:0030173","integral component of Golgi membrane","3/659","49/13085",0.451213563969676,0.842828997998064,0.676139191531023,"Steap2/Cux1/Pcsk5",3
"-1","MF","GO:0005126","cytokine receptor binding","8/653","143/12746",0.451249339803696,0.803345414021522,0.663117380752336,"Ntf3/Il1rap/Gdf10/Ngf/Crlf1/Ngfr/Cxcl12/Tgfbr1",8
"-1","MF","GO:0020037","heme binding","4/653","67/12746",0.451427611652054,0.803345414021522,0.663117380752336,"Tdo2/Gucy1a1/Stc2/Cygb",4
"1","BP","GO:0014911","positive regulation of smooth muscle cell migration","3/601","53/12874",0.452700902784635,0.746467748548299,0.639481226617184,"Egr1/Lrp1/Hdac4",3
"1","BP","GO:0045600","positive regulation of fat cell differentiation","3/601","53/12874",0.452700902784635,0.746467748548299,0.639481226617184,"Bmp2/Htr2c/Htr2a",3
"1","BP","GO:0060324","face development","3/601","53/12874",0.452700902784635,0.746467748548299,0.639481226617184,"Aldh1a3/Arid5b/Itga4",3
"1","BP","GO:0071806","protein transmembrane transport","3/601","53/12874",0.452700902784635,0.746467748548299,0.639481226617184,"Bcr/Pex5l/Hspa5",3
"-1","BP","GO:0010639","negative regulation of organelle organization","18/654","338/12874",0.452945789018826,0.75222272548752,0.631691945123108,"Igf1/Map1b/Shroom2/Eps8/Tmeff2/Inpp5j/Vat1/Tmod1/Tbc1d4/Carmil1/Bok/Rdx/Tbc1d30/Nubp1/Fkbp4/H3f3b/Fnip2/Kank4",18
"-1","BP","GO:0008643","carbohydrate transport","6/654","106/12874",0.453206616155492,0.75222272548752,0.631691945123108,"Erbb4/Igf1/Prkca/Mfsd2a/Yes1/Slc1a2",6
"-1","BP","GO:0030509","BMP signaling pathway","6/654","106/12874",0.453206616155492,0.75222272548752,0.631691945123108,"Dlx1/Mapk3/Dlx5/Wnt5a/Zcchc12/Htra1",6
"-1","BP","GO:0031214","biomineral tissue development","6/654","106/12874",0.453206616155492,0.75222272548752,0.631691945123108,"Igf1/Atp2b2/Mef2c/Ano6/Gas6/Ank",6
"-1","BP","GO:0001953","negative regulation of cell-matrix adhesion","2/654","30/12874",0.454892153208117,0.75222272548752,0.631691945123108,"Jag1/Fam107a",2
"-1","BP","GO:0006356","regulation of transcription by RNA polymerase I","2/654","30/12874",0.454892153208117,0.75222272548752,0.631691945123108,"Dhx33/Ippk",2
"-1","BP","GO:0010883","regulation of lipid storage","2/654","30/12874",0.454892153208117,0.75222272548752,0.631691945123108,"Vstm2a/Ehd1",2
"-1","BP","GO:0030104","water homeostasis","2/654","30/12874",0.454892153208117,0.75222272548752,0.631691945123108,"Igf1/Scnn1a",2
"-1","BP","GO:0031076","embryonic camera-type eye development","2/654","30/12874",0.454892153208117,0.75222272548752,0.631691945123108,"Prox1/Zeb1",2
"-1","BP","GO:0040019","positive regulation of embryonic development","2/654","30/12874",0.454892153208117,0.75222272548752,0.631691945123108,"Igf1/Shh",2
"-1","BP","GO:0050686","negative regulation of mRNA processing","2/654","30/12874",0.454892153208117,0.75222272548752,0.631691945123108,"Ptbp3/Tra2b",2
"-1","BP","GO:0061384","heart trabecula morphogenesis","2/654","30/12874",0.454892153208117,0.75222272548752,0.631691945123108,"Adamts1/Tgfbr1",2
"-1","BP","GO:0071385","cellular response to glucocorticoid stimulus","2/654","30/12874",0.454892153208117,0.75222272548752,0.631691945123108,"Fbxo32/Fam107a",2
"-1","BP","GO:0071985","multivesicular body sorting pathway","2/654","30/12874",0.454892153208117,0.75222272548752,0.631691945123108,"Lyst/Laptm4b",2
"-1","BP","GO:0099633","protein localization to postsynaptic specialization membrane","2/654","30/12874",0.454892153208117,0.75222272548752,0.631691945123108,"Cacng2/Lgi1",2
"-1","BP","GO:0099645","neurotransmitter receptor localization to postsynaptic specialization membrane","2/654","30/12874",0.454892153208117,0.75222272548752,0.631691945123108,"Cacng2/Lgi1",2
"-1","BP","GO:1904645","response to amyloid-beta","2/654","30/12874",0.454892153208117,0.75222272548752,0.631691945123108,"Igf1/Ngfr",2
"-1","BP","GO:0035725","sodium ion transmembrane transport","5/654","87/12874",0.454897440506898,0.75222272548752,0.631691945123108,"Scn1a/Scnn1a/Ano6/Kcnk1/Slc8a3",5
"-1","BP","GO:0042129","regulation of T cell proliferation","5/654","87/12874",0.454897440506898,0.75222272548752,0.631691945123108,"Igf1/Pde5a/Cblb/Shh/Stat5b",5
